,Id,StoriGroupId,ScanNumber,IonNumber,Mz,Slope,InverseInjectionTimeSeconds,RSquared,TimeOfBirth,TimeOfDeath,Charge,ChargeScore,IsMultiIonProduct,FrequencyCorrectionMzDistance
37029,37030,1,1237,729,3055.103515625,563154.589056969,101.636345157028,0.998376905918121,0.0400782778864971,1.70332681017613,10,0.542196009994203,0,
37037,37038,1,1856,1599,3950.48388671875,480162.520170212,74.8951467944877,0.996774673461914,0.0280547945205479,1.82356164383562,14,0.596360054016113,0,
37041,37042,1,289,792,3812.10034179687,695138.308286667,114.442664225223,0.998972892761231,0.0360704500978474,1.86363992172211,17,0.595444068908691,0,
37045,37046,1,465,970,4383.7392578125,986926.425218582,109.8659635245,0.999242424964905,0.0080156555772994,1.57106849315069,19,0.646009063720703,0,
37048,37049,1,1619,828,4010.55346679688,655816.759943962,95.6571647216376,0.998697698116303,0.0160313111545988,1.81955381604697,13,0.543080101013184,0,
37053,37054,1,1552,1295,4814.97607421875,626616.457104683,93.5016362786349,0.998121440410614,0.0040078277886497,1.57908414872798,17,0.521806755065918,0,
37056,37057,1,839,1258,3631.923828125,1095961.94982529,111.135807957324,0.999071717262268,0.0240469667318982,1.86764774951076,19,0.581339645385742,0,
37060,37061,1,1835,549,4080.92797851563,706059.258341789,92.7988121752042,0.997946381568909,0.0200391389432485,1.84760861056751,17,0.778484742852421,0,
37063,37064,1,2023,748,2259.51489257812,523534.187078476,65.7289338766925,0.999501168727875,0.0240469667318982,1.88367906066536,12,0.868717107293481,0,
37071,37072,1,1787,839,3634.4501953125,793035.778403282,78.8332676389436,0.998415648937225,0.0320626223091977,0.981917808219178,19,0.587065773010254,0,
37075,37076,1,2500,4075,4395.9638671875,789952.09133625,3.02513280333007,0.998055458068848,0.0080156555772994,1.85161643835616,15,0.591992835998535,0,
37076,37077,1,2456,1257,3849.65991210937,846071.029305458,18.2368603421235,0.999169647693634,0.0200391389432485,1.85161643835616,18,0.945949630737305,0,
37080,37081,1,100,469,2828.87768554688,545738.597989082,95.9969280983009,0.998757243156433,0.0160313111545988,1.85161643835616,11,0.777539655879185,0,
37089,37090,1,1813,743,3859.29223632812,737229.400157928,92.7557740469344,0.998903930187225,0.0881722113502935,1.87967123287671,18,0.869025792619766,0,
37095,37096,1,1661,710,2506.11474609375,508701.001703739,88.25346394846,0.998170971870422,0.0240469667318982,1.60313111545988,11,0.585764700757195,0,
37103,37104,1,406,395,2405.57861328125,488317.27707386,95.047999239616,0.996896862983704,0.0400782778864971,1.87165557729941,10,0.95896354675293,0,
37104,37105,1,929,1709,4720.49267578125,841983.021020889,110.607233713085,0.999386429786682,0.0040078277886497,1.87967123287671,19,0.708396377563477,0,
37108,37109,1,2223,391,2097.97265625,508762.344062328,73.2869182850861,0.998356997966766,0.0,1.87967123287671,10,0.888569869995117,0,
37113,37114,1,1384,1006,3447.89111328125,628875.159502029,91.7683766174176,0.993894875049591,0.0200391389432485,1.47087279843444,13,0.595638549471935,0,
37118,37119,1,1937,941,2901.28686523437,574676.657676697,94.6073793755913,0.998202681541443,0.0080156555772994,1.87165557729941,14,0.532174377441406,0,
37119,37120,1,1934,655,3332.04223632812,1172019.28639412,93.3794005042488,0.999078273773193,0.0200391389432485,1.88768688845401,25,0.957621005430526,0,
37123,37124,1,1818,276,2260.15307617187,402945.739924908,105.977108944468,0.994572401046753,0.0440861056751468,1.88367906066536,9,0.77098991394043,0,
37129,37130,1,1724,2458,3840.98413085937,861135.48207283,40.7713947894157,0.998700439929962,0.0601174168297456,1.78749119373777,18,0.85918083190918,0,
37130,37131,1,2378,615,2593.31616210937,734787.76717186,25.2474247626742,0.996956408023834,0.0120234833659491,1.51896673189824,16,0.732227096557617,0,
37133,37134,1,2462,859,3546.07177734375,760738.813400269,25.957844460596,0.998877584934235,0.0040078277886497,1.86363992172211,17,0.837585906982422,0,
37134,37135,1,882,1548,4311.22802734375,751124.814987183,101.491931391454,0.998704254627228,0.0280547945205479,1.18631702544031,16,0.721211602875641,0,
37135,37136,1,1800,613,3840.771484375,810023.895859718,85.6237691583184,0.998989939689636,0.0240469667318982,1.82756947162427,18,0.909585342407227,0,
37140,37141,1,2076,793,2303.17163085937,471129.385769367,53.7403267411866,0.997136473655701,0.0200391389432485,1.84360078277886,9,0.936758499145508,0,
37147,37148,1,472,1115,4179.01220703125,976668.301582336,109.649122807018,0.999102771282196,0.0080156555772994,1.88768688845401,22,0.54645679473877,0,
37151,37152,1,2488,1284,2591.44702148437,414562.532842159,34.4922737306843,0.996209859848022,0.0440861056751468,1.83157729941292,8,0.993494415283203,0,
37152,37153,1,2457,2069,3862.11181640625,917540.785908699,18.9523159730119,0.999283075332642,0.0440861056751468,1.87967123287671,18,0.771846923828125,0,
37158,37159,1,1816,474,3424.89819335937,652562.081813812,97.5895384014834,0.998647451400757,0.0120234833659491,1.86764774951076,12,0.565773701917549,0,
37172,37173,1,683,780,3622.8203125,1056787.75715828,90.7276356378153,0.99887353181839,0.0280547945205479,1.87566340508806,23,0.509835357666016,0,
37174,37175,1,1806,448,2322.0771484375,405365.96095562,84.6883468834688,0.996230125427246,0.0240469667318982,1.89169471624266,9,0.851658107631065,0,
37175,37176,1,1384,427,2344.00390625,603580.056190491,91.7683766174176,0.999122321605682,0.0200391389432485,1.87165557729941,12,0.801012954711914,0,
37177,37178,1,1836,448,2590.6982421875,397069.391727448,92.3105326317733,0.99767142534256,0.0641252446183953,1.81955381604697,8,0.926426086425781,0,
37184,37185,1,44,1549,3963.3662109375,699101.865291595,60.143140674806,0.998278737068176,0.0120234833659491,1.87967123287671,16,0.737766494750977,0,
37185,37186,1,766,921,4421.26318359375,668464.859843254,96.3669654042594,0.997857749462128,0.0120234833659491,1.86363992172211,15,0.737662297236458,0,
37186,37187,1,1732,967,3484.47216796875,761884.215950966,91.734703238235,0.996583759784699,0.0160313111545988,1.87165557729941,15,0.715027465820313,0,
37198,37199,1,1177,159,1728.39465332031,426853.695750237,102.701037280477,0.995896399021149,0.0240469667318982,1.85562426614481,8,0.871604080200195,0,
37201,37202,1,644,727,3172.96044921875,422442.528367043,91.734703238235,0.994848847389221,0.0480939334637965,1.86764774951076,12,0.8508203125,0,
37208,37209,1,1671,1257,4083.36865234375,1009899.10805225,85.6824608002742,0.999054670333862,0.0200391389432485,1.87566340508806,21,0.543117446899414,0,
37215,37216,1,2191,1549,3495.69189453125,606494.336009026,60.9347388946438,0.998273193836212,0.0200391389432485,1.87165557729941,15,0.568730163574219,0,
37219,37220,1,206,986,4009.94287109375,944386.200070381,106.575722050517,0.999110043048859,0.0040078277886497,1.49091193737769,21,0.524130821228027,0,
37222,37223,1,555,892,3859.91967773437,815794.219851494,110.290062865336,0.999647438526154,0.0240469667318982,1.82356164383562,18,0.737593267455027,0,
37223,37224,1,2036,1826,3172.20458984375,692630.764245987,75.0750750750751,0.996194541454315,0.0641252446183953,1.4107553816047,12,0.676360931396484,0,
37224,37225,1,1091,91,1526.0322265625,463647.719621658,87.1535645807914,0.997838020324707,0.0320626223091977,1.85562426614481,9,0.731318893432617,0,
37236,37237,1,302,1360,3881.68188476563,626236.158847809,102.553584247769,0.99824470281601,0.0360704500978474,1.89169471624266,16,0.531077768789503,0,
37238,37239,1,268,180,1816.69372558594,358605.66174984,110.120030833609,0.99795138835907,0.0280547945205479,1.87165557729941,7,0.947727661132813,0,
37239,37240,1,2500,4088,4431.0302734375,912425.308346748,3.02513280333007,0.996100068092346,0.0080156555772994,1.4107553816047,19,0.545430870056152,0,
37242,37243,1,523,431,2539.16943359375,471522.780954838,107.135204628241,0.999379634857178,0.0200391389432485,1.54301369863014,10,0.910041427612305,0,
37244,37245,1,1691,247,2045.83740234375,436871.536433697,88.7154009936125,0.998931705951691,0.0200391389432485,1.88768688845401,9,0.585719528198242,0,
37251,37252,1,56,1390,3572.2861328125,751976.359009743,83.1324299609278,0.997721076011658,0.0200391389432485,1.09413698630137,17,0.522354927062988,0,
37256,37257,1,2302,1436,4330.06591796875,792892.565011978,46.0023921243905,0.999393701553345,0.0160313111545988,1.85161643835616,16,0.851920482488977,0,
37263,37264,1,1343,869,3669.44482421875,1072085.94441414,103.594737387341,0.997452914714813,0.0040078277886497,1.38270058708415,24,0.594222640991211,0,
37269,37270,1,152,1359,3455.06420898437,751616.772174835,98.3671060397403,0.999424159526825,0.0200391389432485,1.85161643835616,18,0.846626193742843,0,
37277,37278,1,2236,1443,3561.15478515625,528625.54192543,57.8703703703704,0.997093021869659,0.0040078277886497,1.88367906066536,11,0.768176422119141,0,
37283,37284,1,1750,650,2326.06909179687,407571.209609509,35.4346054356685,0.99897837638855,0.0040078277886497,1.87566340508806,9,0.702970504760742,0,
37285,37286,1,303,408,2408.87573242187,526322.614550591,104.253544620517,0.999486863613129,0.0320626223091977,1.85562426614481,10,0.965632174252916,0,
37286,37287,1,1281,375,2543.56518554687,475459.230363369,84.8752334068919,0.998002350330353,0.0801565557729941,1.85562426614481,10,0.94783340056102,0,
37293,37294,1,585,961,3041.4716796875,816757.849216461,93.0492230389876,0.997176349163055,0.0,1.11016829745597,18,0.531240653991699,0,0.14794921875
37298,37299,1,44,1233,3115.369140625,483504.460394382,60.143140674806,0.995969414710999,0.0040078277886497,1.89169471624266,10,0.833019727095053,0,
37299,37300,1,1531,440,2645.09692382812,425479.0969491,81.5062352269949,0.996019184589386,0.0,1.87165557729941,10,0.972527542114258,0,
37302,37303,1,2312,1736,4316.87109375,770328.506350517,73.3406674000733,0.996787250041962,0.0120234833659491,1.89169471624266,16,0.952205966781161,0,
37307,37308,1,2036,2310,3909.94213867187,1043430.83930016,75.0750750750751,0.99945455789566,0.0160313111545988,1.85562426614481,23,0.51076530456543,0,
37315,37316,1,263,1338,3826.3564453125,792747.03681469,103.51966873706,0.998952805995941,0.0160313111545988,1.87967123287671,18,0.535744018554687,0,
37321,37322,1,2488,1919,3847.06103515625,1082768.89586449,34.4922737306843,0.999152719974518,0.0200391389432485,1.88768688845401,23,0.54981086730957,0,
37323,37324,1,394,946,4209.720703125,602583.22763443,97.380465478625,0.995626091957092,0.0240469667318982,1.48289628180039,15,0.781465590016601,0,
37332,37333,1,1246,1224,4028.01928710938,966557.289958,88.6289107506869,0.999402940273285,0.0120234833659491,1.29853620352251,23,0.501946487278253,0,
37351,37352,1,32,1305,2395.44677734375,633103.944540024,36.5216756144772,0.998205304145813,0.0320626223091977,1.3706771037182,11,0.71000846862793,0,
37355,37356,1,2175,2560,4081.40283203125,830922.512531281,48.8830229261378,0.99742579460144,0.0120234833659491,1.85161643835616,17,0.91263671875,0,
37359,37360,1,2079,1543,3455.43505859375,697193.429589272,57.5440211761998,0.99749767780304,0.0280547945205479,1.57507632093933,18,0.767181854248047,0,0.096923828125
37364,37365,1,2268,1500,3839.74169921875,778723.698496819,71.8907260963336,0.997562825679779,0.0040078277886497,1.4267866927593,18,0.846790759795438,0,
37367,37368,1,700,1155,3453.30395507812,899280.560731888,91.8526683200147,0.99949723482132,0.0280547945205479,1.29052054794521,20,0.640411480681497,0,
37368,37369,1,546,1471,4071.91674804688,869319.113135338,99.4629003381739,0.998879492282867,0.0320626223091977,1.22639530332681,17,0.934329071044922,0,
37369,37370,1,849,1014,3780.40869140625,1074827.04019547,101.28633647321,0.999049186706543,0.0240469667318982,1.86764774951076,22,0.59632381439209,0,0.064208984375
37370,37371,1,1884,1003,4063.17456054688,799458.085775375,109.661147055598,0.996306240558624,0.0120234833659491,1.4027397260274,17,0.967500612831069,0,
37379,37380,1,635,366,2383.279296875,485880.852401257,97.8952520802741,0.997814655303955,0.0160313111545988,1.79951467710372,13,0.700122375488281,0,
37387,37388,1,545,856,3637.98754882812,804132.227301598,101.378751013787,0.99855762720108,0.0160313111545988,1.72336594911937,19,0.873311071267019,0,
37389,37390,1,2330,328,2277.92724609375,438973.045229912,83.5770998746344,0.998113930225372,0.0120234833659491,1.84760861056751,8,0.743439712524414,0,
37391,37392,1,1345,893,4206.42626953125,923152.058362961,107.077845593747,0.997892320156097,0.0120234833659491,1.3546457925636,20,0.815910401604492,0,
37396,37397,1,143,1213,4408.87939453125,838108.523130417,108.073057386793,0.998973250389099,0.0040078277886497,1.39071624266145,20,0.501695976386717,0,
37406,37407,1,2235,434,2195.91577148437,549511.914491653,64.6370628918622,0.99797397851944,0.0160313111545988,1.83157729941292,10,0.937351455688477,0,
37409,37410,1,1642,348,2074.53662109375,577954.605698586,88.82572392965,0.995160579681397,0.0120234833659491,1.89570254403131,10,0.521755790710449,0,
37413,37414,1,305,606,2691.29541015625,492209.988832474,111.54489682097,0.9980388879776,0.0160313111545988,1.84760861056751,9,0.633227310180664,0,
37417,37418,1,1099,815,3530.82055664062,580961.112260819,97.323600973236,0.996741235256195,0.0160313111545988,1.87566340508806,14,0.610575743822041,0,
37418,37419,1,1049,815,4696.794921875,735871.400952339,86.0807437376259,0.999058485031128,0.0120234833659491,1.30254403131115,17,0.567396436111178,0,
37420,37421,1,1209,880,4327.0458984375,899994.678378105,97.9719800137161,0.999639928340912,0.0240469667318982,1.83959295499022,16,0.788181915283203,0,
37421,37422,1,131,1227,3836.77978515625,899722.384095192,102.669404517454,0.998021841049194,0.0080156555772994,1.86363992172211,18,0.945965347290039,0,
37433,37434,1,1204,1064,3498.54541015625,1247447.97039032,92.1828908554572,0.99929141998291,0.0240469667318982,1.87967123287671,27,0.612864418029785,0,0.083984375
37441,37442,1,1831,1180,4326.3740234375,757336.292266846,91.2075884713608,0.998750150203705,0.0240469667318982,1.55503718199609,16,0.918822326660156,0,
37446,37447,1,2160,1272,4378.6962890625,993253.460049629,102.616726526424,0.998809933662415,0.0160313111545988,1.82356164383562,19,0.524097671508789,0,
37448,37449,1,603,868,3792.5087890625,983525.670647621,83.5980605249958,0.998597264289856,0.0160313111545988,1.29452837573386,22,0.558945350646973,0,
37452,37453,1,1833,301,2309.83325195312,389351.919949055,86.3185153215365,0.996206998825073,0.0360704500978474,1.88768688845401,9,0.978641966143949,0,
37458,37459,1,1013,1089,4617.72265625,772374.002933502,101.081572829273,0.999124586582184,0.0080156555772994,1.86363992172211,15,0.770671445516315,0,
37460,37461,1,559,486,2180.25561523437,571753.240466118,98.116169544741,0.995604455471039,0.0200391389432485,1.88367906066536,11,0.960368804931641,0,
37464,37465,1,18,6011,4288.17626953125,1017387.87090778,11.6991904160232,0.998948991298676,0.0601174168297456,1.87165557729941,21,0.563014106750488,0,
37470,37471,1,1616,1241,3788.91186523437,1077263.06891441,92.5583117363939,0.999421417713165,0.0240469667318982,1.05405870841487,22,0.597090072631836,0,
37471,37472,1,2100,1172,3103.7060546875,635662.779808044,92.3361034164358,0.998860418796539,0.0080156555772994,1.61114677103718,13,0.875406341552734,0,
37474,37475,1,595,623,2395.08447265625,508620.013952255,89.4774516821761,0.997689008712769,0.0040078277886497,1.88367906066536,10,0.54048267364502,0,
37479,37480,1,642,1296,3635.82006835937,968076.350927353,91.8105031215571,0.998447775840759,0.0400782778864971,1.72336594911937,19,0.783703384399414,0,
37480,37481,1,2464,546,2406.67236328125,463354.98803854,29.7760838494521,0.998799443244934,0.0360704500978474,1.85161643835616,10,0.890962592389114,0,
37486,37487,1,616,623,2291.52563476562,642430.297851563,81.0701256586948,0.997764647006989,0.0240469667318982,1.83959295499022,12,0.932981033325195,0,
37487,37488,1,30,3187,4281.8017578125,1049202.13794708,32.3729362253156,0.998543560504913,0.0,1.87165557729941,22,0.528969419176527,0,
37488,37489,1,2501,4413,4421.5107421875,920747.096776962,3.17041621224034,0.998112380504608,0.0200391389432485,1.3867084148728,21,0.644852905273438,0,
37491,37492,1,1021,1309,3776.01806640625,1068361.54341698,97.4658869395712,0.999460399150848,0.0120234833659491,1.86764774951076,22,0.504452819824219,0,
37493,37494,1,642,1340,3991.04296875,1006752.61664391,91.8105031215571,0.999569237232208,0.0160313111545988,1.45884931506849,23,0.567297782897949,0,
37494,37495,1,26,3697,4607.07421875,717960.224151611,24.5019969127484,0.99827116727829,0.0040078277886497,1.84760861056751,15,0.678291320800781,0,
37498,37499,1,756,1149,3340.68579101563,1048617.46668816,88.6524822695036,0.999480903148651,0.0120234833659491,1.83558512720157,19,0.606222915649414,0,
37499,37500,1,1674,1341,3374.38696289062,649694.280862808,86.6100814134765,0.99773108959198,0.0,1.66725636007828,13,0.724527643167697,0,
37500,37501,1,806,745,3103.22998046875,825294.427275658,110.436223081171,0.999285578727722,0.0200391389432485,1.09012915851272,17,0.785208053588867,0,
37507,37508,1,2335,122,1740.22375488281,577665.620446205,89.5896792689482,0.998121917247772,0.0360704500978474,1.85562426614481,12,0.509038008954009,0,
37508,37509,1,1182,1295,4669.36474609375,649697.204828262,86.4677907479464,0.997804880142212,0.0,1.88367906066536,14,0.787043075561523,0,
37517,37518,1,341,916,3252.70629882812,1310478.43170166,115.233924867481,0.999481618404388,0.0240469667318982,1.86363992172211,27,0.59647891998291,0,0.159423828125
37523,37524,1,2259,647,3494.44921875,715869.95434761,70.9521782318717,0.999533712863922,0.0120234833659491,1.23441095890411,15,0.751629772310621,0,
37526,37527,1,2342,372,2400.79736328125,549440.64283371,91.2492015694863,0.997468054294586,0.0320626223091977,1.71535029354207,10,0.901498565673828,0,
37530,37531,1,1860,1557,4071.48950195313,692374.917268753,75.4546140496491,0.99924647808075,0.0120234833659491,1.86764774951076,17,0.527695617675781,0,
37535,37536,1,1719,5464,3986.27465820313,742673.214673996,22.129768965212,0.998129785060883,0.0080156555772994,1.86363992172211,20,0.638625831604004,0,
37536,37537,1,1171,311,2263.14599609375,446212.814152241,95.2925481227368,0.998519003391266,0.0080156555772994,1.87566340508806,9,0.934419708251953,0,
37559,37560,1,567,797,4318.6220703125,704308.04669857,97.7421561919656,0.997378528118134,0.0,1.70332681017613,16,0.902668228149414,0,
37560,37561,1,172,753,3637.10229492187,557375.493168831,96.8804495252858,0.999450623989105,0.0080156555772994,1.89971037181996,14,0.59288761138916,0,
37570,37571,1,1639,901,4644.73046875,822983.885407448,90.5879155720627,0.998313784599304,0.0080156555772994,1.63519373776908,20,0.569664878845215,0,
37578,37579,1,1573,341,2192.98486328125,552599.256515503,94.6611132146914,0.999270915985107,0.0320626223091977,1.89971037181996,11,0.744733943537441,0,
37580,37581,1,2157,399,2306.39819335937,417999.380111694,104.025798398003,0.99823671579361,0.0160313111545988,1.87967123287671,9,0.926766967773438,0,
37585,37586,1,1977,143,1814.12536621094,354139.121770859,96.9743987587277,0.998042106628418,0.0160313111545988,1.67527201565558,7,0.996915512084961,0,
37595,37596,1,211,381,2416.69506835937,485336.26383543,109.433136353688,0.998932898044586,0.0320626223091977,1.86363992172211,10,0.563511199951172,0,
37605,37606,1,33,652,1974.00927734375,510384.657561779,38.2731169626454,0.998864710330963,0.0080156555772994,1.78749119373777,10,0.626808929443359,0,
37608,37609,1,32,2624,4091.13232421875,667103.75392437,36.5216756144772,0.998600125312805,0.0080156555772994,1.68729549902153,16,0.501435394287109,0,
37612,37613,1,1409,1226,4268.7705078125,790235.411405563,95.1022349025202,0.999477088451386,0.0160313111545988,1.85963209393346,17,0.501325378417969,0,
37613,37614,1,2018,564,2226.8603515625,533669.260501862,49.7289770749416,0.996993184089661,0.0080156555772994,1.86363992172211,11,0.903431480145914,0,
37616,37617,1,1122,1295,4380.1630859375,954027.00150013,86.6776458351391,0.998740255832672,0.0320626223091977,1.4107553816047,19,0.501157569885254,0,
37623,37624,1,2267,1441,3518.40307617188,839995.638251305,73.0780473545747,0.9980309009552,0.0320626223091977,1.83959295499022,20,0.511495055275341,0,
37629,37630,1,107,1354,4083.64819335938,604924.22747612,92.2424130615257,0.997047960758209,0.0320626223091977,1.86764774951076,12,0.56416561126709,0,
37632,37633,1,1027,264,2262.70141601562,462860.259175301,104.112441436752,0.999396681785584,0.0160313111545988,1.85161643835616,9,0.931813730759714,0,
37636,37637,1,1627,898,4161.4765625,666152.125000954,89.3655049151028,0.998139321804047,0.0160313111545988,1.86764774951076,16,0.59026386949645,0,
37640,37641,1,1934,746,4453.1650390625,793905.41446209,93.3794005042488,0.998142838478088,0.0360704500978474,1.88768688845401,17,0.842911071777344,0,
37649,37650,1,481,519,3467.59130859375,978811.62917614,118.77895236964,0.998562633991241,0.0040078277886497,1.56305283757339,20,0.584917227548006,0,
37651,37652,1,2018,456,2141.9677734375,590748.842954636,49.7289770749416,0.99901556968689,0.0280547945205479,1.85161643835616,12,0.671144943237305,0,
37653,37654,1,820,1730,4640.96826171875,680934.597849846,93.3445346774947,0.997337222099304,0.0160313111545988,1.59110763209393,19,0.71439649310276,0,
37656,37657,1,1865,793,2642.439453125,443487.282395363,91.3158615651539,0.996361970901489,0.0120234833659491,1.67927984344423,12,0.870447082519531,0,
37665,37666,1,2101,839,4584.85888671875,594465.38579464,93.8790837401427,0.994104623794556,0.0120234833659491,1.88367906066536,15,0.624705238342285,0,
37676,37677,1,1291,1253,3785.59033203125,983355.288743973,92.7729845069116,0.999079823493958,0.0160313111545988,1.41476320939335,22,0.541376609802246,0,
37677,37678,1,2334,646,3854.59521484375,931773.431420326,87.3973081629086,0.998283386230469,0.0080156555772994,1.87967123287671,18,0.591562118530273,0,
37678,37679,1,470,806,3454.66259765625,457652.037084103,109.01558922926,0.99650639295578,0.0080156555772994,1.87967123287671,10,0.608582801818848,0,
37682,37683,1,2414,4444,4092.2939453125,839039.440631866,13.6623220482553,0.999268412590027,0.0160313111545988,1.89169471624266,17,0.659376399278534,0,
37687,37688,1,478,1008,4493.23779296875,1010951.00462437,112.777715123492,0.998964130878449,0.0280547945205479,1.87165557729941,20,0.824331970214844,0,
37689,37690,1,1778,260,2302.283203125,509974.327743054,67.7139761646804,0.995468139648438,0.0160313111545988,1.31857534246575,9,0.966947860717773,0,
37690,37691,1,1865,433,2244.3984375,502226.123869419,91.3158615651539,0.996447741985321,0.0080156555772994,1.86764774951076,13,0.553500900268555,0,
37697,37698,1,1919,740,3604.560546875,581601.217031479,92.4556213017751,0.997669160366058,0.0,1.86764774951076,13,0.742381439208984,0,
37698,37699,1,570,808,4891.0478515625,746816.473722458,96.9086151758891,0.997239470481873,0.0,1.86363992172211,17,0.785680084228516,0,
37699,37700,1,1663,1102,3795.82373046875,1066521.2726593,84.3099232779698,0.999803900718689,0.0400782778864971,1.81554598825832,23,0.58409869506083,0,
37700,37701,1,2363,499,4386.4970703125,772078.195095062,60.2736423362064,0.998864233493805,0.0160313111545988,1.52698238747554,19,0.795746475544245,0,
37709,37710,1,1727,267,2066.35083007812,502208.062291145,56.8795859166145,0.998663604259491,0.0040078277886497,1.87967123287671,10,0.948857040405273,0,
37710,37711,1,1989,714,3672.8505859375,594517.408013344,92.1489126428308,0.999080419540405,0.0200391389432485,1.87165557729941,15,0.517008628845215,0,
37711,37712,1,1877,829,3333.27514648437,583598.833680153,111.049416990561,0.997101008892059,0.0200391389432485,1.87566340508806,15,0.712358016967773,0,
37712,37713,1,2106,793,3278.89379882812,627674.07977581,101.936799184506,0.997880876064301,0.0200391389432485,1.86363992172211,12,0.756367034912109,0,
37715,37716,1,1308,1687,3960.71899414062,953048.569560051,85.9254167382712,0.997959434986115,0.0,1.81955381604697,21,0.578194764847201,0,
37717,37718,1,1501,807,4089.8740234375,876846.070289612,94.0645282663908,0.999193251132965,0.0040078277886497,1.86363992172211,17,0.613992538452148,0,
37719,37720,1,129,804,3345.85791015625,512703.69720459,103.745201784417,0.997696757316589,0.0360704500978474,1.89570254403131,12,0.881144876011286,0,
37722,37723,1,1725,2227,3717.13159179687,1174229.31694984,45.802225988183,0.999078631401062,0.0240469667318982,1.89169471624266,26,0.761985931396484,0,
37724,37725,1,2477,929,4653.95947265625,774274.33681488,23.6406619385343,0.998710572719574,0.0040078277886497,1.84760861056751,18,0.541869777059157,0,0.216796875
37726,37727,1,1968,864,4133.88720703125,599103.099584579,120.525491141376,0.99561995267868,0.0360704500978474,1.31055968688845,13,0.516986235276319,0,
37728,37729,1,696,372,2421.07885742187,455019.188940525,88.4720870565337,0.997045457363129,0.0280547945205479,1.85562426614481,10,0.67772705078125,0,
37731,37732,1,1949,1732,4422.39404296875,930115.543007851,94.5626477541371,0.999304056167603,0.0120234833659491,1.85963209393346,21,0.697274169921875,0,
37734,37735,1,1154,1444,4330.240234375,773427.909731865,91.2408759124088,0.998675048351288,0.0120234833659491,1.61515459882583,16,0.87222038269043,0,
37737,37738,1,1340,614,2665.97705078125,500538.44755888,95.0570342205323,0.998160719871521,0.0040078277886497,1.44281800391389,9,0.810046691894531,0,0.08447265625
37740,37741,1,2329,494,2300.6171875,480651.340186596,85.755938598748,0.999140918254852,0.0240469667318982,1.88768688845401,9,0.986152572631836,0,
37756,37757,1,1969,1432,3822.46997070312,1047359.67421532,119.918455450294,0.998895823955536,0.0240469667318982,1.85562426614481,22,0.853666240412427,0,
37764,37765,1,2059,759,2559.173828125,430845.944166184,112.930547713156,0.997297942638397,0.0120234833659491,1.89169471624266,8,0.726867523193359,0,
37766,37767,1,368,1248,4391.92333984375,891187.450766564,106.518960374947,0.99936830997467,0.0200391389432485,1.27048140900196,19,0.646294277473886,0,
37776,37777,1,658,212,1616.99108886719,726934.544205666,92.5668795704897,0.998730480670929,0.0080156555772994,1.11016829745597,16,0.618587265014648,0,
37778,37779,1,111,209,1919.5068359375,416604.526758194,96.4599209028649,0.998445868492126,0.0,1.88367906066536,7,0.755776290893555,0,
37779,37780,1,333,668,3244.04760742188,464496.004641056,102.145045965271,0.998209774494171,0.0040078277886497,1.75542857142857,9,0.516936264038086,0,
37785,37786,1,2449,1077,4152.96923828125,734233.43205452,14.5321378227951,0.997611045837402,0.0040078277886497,1.3626614481409,16,0.592173080444336,0,
37787,37788,1,2143,1190,2856.02294921875,476559.524655342,76.2311327946333,0.999211490154266,0.0200391389432485,1.77947553816047,11,0.548626865282201,0,
37789,37790,1,2057,766,3661.833984375,753478.789925575,113.856313332574,0.999144017696381,0.0160313111545988,1.56305283757339,19,0.567460332295252,0,0.16943359375
37791,37792,1,2405,2480,3877.94921875,751226.422786713,7.97174812464625,0.999513924121857,0.0160313111545988,1.83558512720157,18,0.748134555958973,0,
37798,37799,1,468,864,4537.08935546875,671823.277831078,111.54489682097,0.999433815479279,0.0,1.47888845401174,15,0.507519836425781,0,
37800,37801,1,1539,1899,4379.583984375,887517.38679409,90.0982070456798,0.999518096446991,0.0120234833659491,1.87967123287671,19,0.564727668762207,0,
37804,37805,1,1390,1383,4157.76220703125,989274.247646332,96.1630926050582,0.999200642108917,0.0440861056751468,1.83959295499022,20,0.726416299928001,0,
37809,37810,1,406,1034,4536.07568359375,862694.260239601,95.047999239616,0.998447299003601,0.0280547945205479,1.87165557729941,19,0.624266462382014,0,
37816,37817,1,2311,988,3537.09130859375,630591.161727905,72.0461095100865,0.998507440090179,0.0200391389432485,1.85963209393346,14,0.745617980957031,0,
37820,37821,1,1036,708,3183.70361328125,582448.009610176,105.39629005059,0.998822927474976,0.0280547945205479,1.85161643835616,12,0.82409309387207,0,
37821,37822,1,287,1298,4081.99609375,834694.732546806,111.831804965332,0.997707605361939,0.0440861056751468,1.84360078277886,17,0.874874420166016,0,
37822,37823,1,626,998,3446.02685546875,582644.829034805,94.9938254013489,0.99912029504776,0.0601174168297456,1.86764774951076,14,0.69042724609375,0,
37823,37824,1,2499,3247,3601.63500976563,762027.551174164,2.87947939012626,0.997399687767029,0.0320626223091977,1.18230919765166,18,0.670608621932326,0,0.154541015625
37831,37832,1,2040,1565,3093.27709960937,591417.395472527,88.7390185464549,0.998174667358398,0.0,1.85161643835616,13,0.624746713618982,0,
37833,37834,1,223,617,2539.37353515625,666401.575803757,107.342206955775,0.999440014362335,0.0240469667318982,1.81554598825832,10,0.958476947137684,0,
